PassengerId,Survived,Pclass_2,Pclass_3,Sex_1,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9
383,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
384,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
385,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
386,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
387,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False
388,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
389,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
390,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
391,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
392,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
393,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
394,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
395,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
396,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
397,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
398,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
399,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
400,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
401,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
402,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
403,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
404,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
405,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
406,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
407,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
408,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
409,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
410,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
411,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
412,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
413,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
414,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
415,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
416,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
417,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
418,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
419,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
420,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
421,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
422,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
423,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
424,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
425,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
426,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
427,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
428,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
429,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
430,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
431,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
432,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
433,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
434,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
435,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
436,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
437,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
438,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
439,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
440,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
441,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
442,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
443,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
444,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
446,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
447,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
448,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
449,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
450,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
451,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
452,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
453,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
454,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
455,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
456,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
457,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
458,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
459,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
460,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
461,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
462,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
463,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
464,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
465,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
466,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
467,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
468,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
469,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
470,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
471,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
472,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
473,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
474,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
475,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
476,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
477,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
478,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
479,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
480,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
481,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False
482,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
483,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
484,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
486,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
487,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
488,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
489,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
490,1,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
491,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
492,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
493,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
494,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
495,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
496,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
497,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
498,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
499,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
500,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
501,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
502,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
504,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
505,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
506,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
507,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
508,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
509,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
510,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
511,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
512,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
513,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
514,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
515,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
516,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
517,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
518,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
519,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
520,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
521,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
522,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
523,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
524,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
525,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
526,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
527,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
528,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
529,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
530,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
531,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
532,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
533,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
534,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
535,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
536,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
537,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
538,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
539,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
540,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
541,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
542,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
543,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
544,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
545,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
546,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
547,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
548,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
549,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
550,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
551,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
552,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
553,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
554,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
555,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
556,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
557,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
558,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
559,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
560,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
561,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
562,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
563,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
564,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
565,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
566,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
567,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
568,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
569,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
570,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
571,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
572,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
573,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
574,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
576,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
577,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
578,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
579,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
580,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
581,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
582,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
583,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
584,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
585,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
586,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
587,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
588,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
589,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
590,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
591,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
592,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
593,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
594,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
595,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
596,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
597,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
598,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
599,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
600,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
601,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
602,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
603,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
604,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
605,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
606,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
607,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
608,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
609,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
610,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
611,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False
612,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
613,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
614,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
615,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
616,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
617,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
618,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
619,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
620,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
621,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
622,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
623,1,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
624,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
625,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
626,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
627,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
628,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
629,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
630,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
631,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
632,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
633,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
634,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
635,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
636,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
637,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
638,0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
639,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
640,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
641,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
642,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
643,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
644,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
645,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
646,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
647,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
648,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
649,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
650,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
651,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
652,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
653,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
654,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
655,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
656,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
657,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
658,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
659,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
660,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
661,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
662,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
663,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
664,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
665,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
666,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
667,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
668,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
669,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
670,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
671,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
672,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
673,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
674,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
675,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
676,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
677,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
678,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
679,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
680,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
681,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
682,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
683,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
684,0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False
685,0,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
686,0,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
687,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
688,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
689,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
690,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
691,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
692,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
693,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
694,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
695,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
696,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
697,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
698,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
699,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
700,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
701,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
702,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
703,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
704,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
705,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
706,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
707,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
708,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
709,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
710,1,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
711,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
712,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
713,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
714,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
715,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
716,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
717,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
718,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
719,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
720,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
721,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
722,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
723,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
724,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
725,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
726,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
727,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
728,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
729,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
730,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
731,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
732,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
733,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
734,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
735,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
736,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
737,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
738,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
739,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
740,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
741,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
742,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
743,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
744,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
745,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
746,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
747,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
748,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
749,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
750,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
751,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
752,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
753,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
754,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
755,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
756,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
757,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
758,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
759,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
760,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
761,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
762,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
763,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
764,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
765,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
766,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
767,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
