PassengerId,source,Survived,Age,Fare,Pclass_1,Pclass_2,Pclass_3,Sex_0,Sex_1,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9,Cabin_0,Cabin_1,Embarked_0,Embarked_1,Embarked_2
341,train,1.0,-2.1319786250528576,-0.14077420307613292,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
342,train,1.0,-0.4265932791988404,4.44143891572259,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
343,train,0.0,-0.11652321631629182,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
344,train,0.0,-0.34907576347820324,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
345,train,0.0,0.5036169094488053,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
346,train,1.0,-0.4265932791988404,-0.3921192264701557,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
347,train,1.0,0.8136869723313539,-0.3921192264701557,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
348,train,1.0,-0.11652321631629182,-0.3321831055069656,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
349,train,1.0,-2.0544611093322205,-0.33604995202071986,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
350,train,0.0,0.9687220037726282,-0.4759814602371998,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
351,train,0.0,-0.5041107949194775,-0.4651059544172661,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
352,train,0.0,-0.11652321631629182,0.033233890042805934,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
353,train,0.0,-1.1242509206845748,-0.5036932157780193,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
354,train,0.0,-0.34907576347820324,-0.29931491014005496,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
355,train,0.0,-0.11652321631629182,-0.5037744195548081,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
356,train,0.0,-0.11652321631629182,-0.4597890404608541,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
357,train,1.0,-0.5816283106401147,0.4199185414182256,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
358,train,0.0,0.6586519408900796,-0.3921192264701557,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
359,train,1.0,-0.11652321631629182,-0.4911259646083181,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
360,train,1.0,-0.11652321631629182,-0.4911259646083181,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
361,train,0.0,0.8136869723313539,-0.10403916119546806,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
362,train,0.0,-0.03900570059565468,-0.10750385567179178,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
363,train,0.0,1.2012745509345397,-0.3640033854686489,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
364,train,0.0,0.4260993937281682,-0.507157910254343,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
365,train,0.0,-0.11652321631629182,-0.3437836450482282,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
366,train,0.0,0.03851181512498246,-0.5032910637405889,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
367,train,1.0,2.3640372867440966,0.811436750935838,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
368,train,1.0,-0.11652321631629182,-0.5036932157780193,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
369,train,1.0,-0.11652321631629182,-0.49362394745620336,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
370,train,1.0,-0.4265932791988404,0.6963980671516505,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
371,train,1.0,-0.34907576347820324,0.42845847194385167,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
372,train,0.0,-0.8916983735226632,-0.5178729419439559,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
373,train,0.0,-0.8141808578020261,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
374,train,0.0,-0.5816283106401147,1.9789015164057067,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
375,train,0.0,-2.0544611093322205,-0.23599529847733,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
376,train,1.0,-0.11652321631629182,0.9452451076977882,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
377,train,1.0,-0.5816283106401147,-0.5032910637405889,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
378,train,0.0,-0.19404073203692898,3.4457259384308845,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
379,train,0.0,-0.736663342081389,-0.5658856416819849,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
380,train,0.0,-0.8141808578020261,-0.4931405916419841,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
381,train,1.0,0.9687220037726282,3.7555570153454396,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
382,train,1.0,-2.2094961407734948,-0.33911056103635623,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
383,train,0.0,0.19354684656625676,-0.4902404567566684,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
384,train,1.0,0.4260993937281682,0.36191584371191265,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
385,train,0.0,-0.11652321631629182,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
386,train,0.0,-0.8916983735226632,0.7776018439404888,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
387,train,0.0,-2.2094961407734948,0.2633112576111806,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
388,train,1.0,0.5036169094488053,-0.3921192264701557,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
389,train,0.0,-0.11652321631629182,-0.4940260994936338,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
390,train,1.0,-0.9692158892433004,-0.41145345903892666,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
391,train,1.0,0.5036169094488053,1.6766436583883395,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
392,train,1.0,-0.6591458263607518,-0.49273843960455366,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
393,train,0.0,-0.11652321631629182,-0.4902404567566684,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
394,train,1.0,-0.5041107949194775,1.5466209443633547,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
395,train,1.0,-0.4265932791988404,-0.32058256596570306,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
396,train,0.0,-0.5816283106401147,-0.49273843960455366,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
397,train,0.0,0.1160293308456196,-0.4916093204225374,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
398,train,0.0,1.2787920666551769,-0.14077420307613292,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
399,train,0.0,-0.5041107949194775,-0.44045480789208313,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
400,train,1.0,-0.11652321631629182,-0.3988862078692256,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
401,train,1.0,0.7361694566107168,-0.4902404567566684,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
402,train,0.0,-0.2715582477575661,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
403,train,0.0,-0.6591458263607518,-0.45350541487600354,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
404,train,0.0,-0.11652321631629182,-0.33701666364915833,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
405,train,0.0,-0.736663342081389,-0.4759814602371998,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
406,train,0.0,0.34858187800753104,-0.23744536591998783,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
407,train,0.0,1.6663796452583626,-0.49362394745620336,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
408,train,1.0,-2.0544611093322205,-0.2809473891997225,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
409,train,0.0,-0.6591458263607518,-0.4931405916419841,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
410,train,0.0,-0.11652321631629182,-0.15108514930505848,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
411,train,0.0,-0.11652321631629182,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
412,train,0.0,-0.11652321631629182,-0.5108642826377764,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
413,train,1.0,0.2710643622868939,1.09661668132521,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
414,train,0.0,-0.11652321631629182,-0.6434642498641785,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
415,train,1.0,1.1237570352139026,-0.4902404567566684,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
416,train,0.0,-0.11652321631629182,-0.48782367768557205,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
417,train,1.0,0.34858187800753104,-0.015101691379121521,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
418,train,1.0,-0.8916983735226632,-0.3921192264701557,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
419,train,0.0,0.03851181512498246,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
420,train,0.0,-1.5118384992877605,-0.17654253332835926,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
421,train,0.0,-0.11652321631629182,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
422,train,0.0,-0.6591458263607518,-0.4939468291401018,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
423,train,0.0,-0.03900570059565468,-0.491207168385107,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
424,train,0.0,-0.11652321631629182,-0.3650513008738763,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
425,train,0.0,-0.8916983735226632,-0.252671074067895,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
426,train,0.0,-0.11652321631629182,-0.5032910637405889,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
427,train,1.0,-0.11652321631629182,-0.14077420307613292,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
428,train,1.0,-0.8141808578020261,-0.14077420307613292,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
429,train,0.0,-0.11652321631629182,-0.49362394745620336,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
430,train,1.0,0.19354684656625676,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
431,train,1.0,-0.11652321631629182,-0.13014037516330884,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
432,train,1.0,-0.11652321631629182,-0.3321831055069656,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
433,train,1.0,0.9687220037726282,-0.14077420307613292,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
434,train,0.0,-0.9692158892433004,-0.5057078428116852,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
435,train,0.0,1.5888621295377254,0.43731935073011946,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
436,train,1.0,-1.201768436405212,1.6766436583883395,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
437,train,0.0,-0.6591458263607518,0.02114999468732407,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
438,train,1.0,-0.4265932791988404,-0.2809473891997225,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
439,train,0.0,2.674107349626645,4.44143891572259,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
440,train,0.0,0.1160293308456196,-0.44045480789208313,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
441,train,1.0,1.2012745509345397,-0.13594064493394017,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
442,train,0.0,-0.736663342081389,-0.4597890404608541,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
443,train,0.0,-0.34907576347820324,-0.4931405916419841,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
444,train,1.0,-0.11652321631629182,-0.3921192264701557,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
445,train,1.0,-0.11652321631629182,-0.48661528815002386,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
446,train,1.0,-1.9769435936115833,0.9392031600200472,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
447,train,1.0,-1.279285952125849,-0.2664467147731443,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
448,train,1.0,0.34858187800753104,-0.13014037516330884,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
449,train,1.0,-1.8994260778909462,-0.2711197987850163,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
450,train,1.0,1.7438971609789997,-0.05377015651666348,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
451,train,0.0,0.5036169094488053,-0.10693929608078369,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
452,train,0.0,-0.11652321631629182,-0.2574234284332989,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
453,train,0.0,0.03851181512498246,-0.10693929608078369,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
454,train,1.0,1.5113446138170883,1.079297075790105,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
455,train,0.0,-0.11652321631629182,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
456,train,1.0,-0.03900570059565468,-0.4908050163476765,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
457,train,0.0,2.7516248653472823,-0.13014037516330884,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
458,train,1.0,-0.11652321631629182,0.35925738673370655,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
459,train,1.0,1.5888621295377254,-0.44045480789208313,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
460,train,0.0,-0.11652321631629182,-0.49362394745620336,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
461,train,1.0,1.4338270980964511,-0.13014037516330884,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
462,train,0.0,0.34858187800753104,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
463,train,0.0,1.356309582375814,0.10090370403350438,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
464,train,0.0,1.4338270980964511,-0.3921192264701557,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
465,train,0.0,-0.11652321631629182,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
466,train,0.0,0.6586519408900796,-0.507157910254343,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
467,train,0.0,-0.11652321631629182,-0.6434642498641785,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
468,train,0.0,2.053967223861548,-0.13014037516330884,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
469,train,0.0,-0.11652321631629182,-0.49410730327042257,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
470,train,1.0,-2.228875519703654,-0.2711197987850163,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
471,train,0.0,-0.11652321631629182,-0.5032910637405889,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
472,train,0.0,0.6586519408900796,-0.4759814602371998,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
473,train,1.0,0.2710643622868939,-0.10693929608078369,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
474,train,1.0,-0.5041107949194775,-0.3768123145454597,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
475,train,0.0,-0.5816283106401147,-0.45326373696889394,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
476,train,0.0,-0.11652321631629182,0.36191584371191265,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
477,train,0.0,0.34858187800753104,-0.23744536591998783,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
478,train,0.0,-0.03900570059565468,-0.5072391140311319,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
479,train,0.0,-0.5816283106401147,-0.49805535356096564,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
480,train,1.0,-2.1319786250528576,-0.40589486717540496,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
481,train,0.0,-1.5893560150083976,0.2633112576111806,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
482,train,0.0,-0.11652321631629182,-0.6434642498641785,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
483,train,0.0,1.5888621295377254,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
484,train,1.0,2.596589833906008,-0.4580972951110867,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
485,train,1.0,-0.34907576347820324,1.1174821851134276,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
486,train,0.0,-0.11652321631629182,-0.15108514930505848,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
487,train,1.0,0.4260993937281682,1.09661668132521,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
488,train,0.0,2.2090022553028223,-0.06923754257168029,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
489,train,0.0,0.03851181512498246,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
490,train,1.0,-1.5893560150083976,-0.33604995202071986,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
491,train,0.0,-0.11652321631629182,-0.2574234284332989,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
492,train,0.0,-0.6591458263607518,-0.5032910637405889,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
493,train,0.0,1.9764497081409111,-0.05377015651666348,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
494,train,0.0,3.216729959671105,0.313661466066774,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
495,train,0.0,-0.6591458263607518,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
496,train,0.0,-0.11652321631629182,-0.3639241151151169,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
497,train,1.0,1.898932192420274,0.8697623303260494,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
498,train,0.0,-0.11652321631629182,-0.3515173380757366,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
499,train,0.0,-0.34907576347820324,2.286638695933064,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
500,train,0.0,-0.4265932791988404,-0.49273843960455366,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
501,train,0.0,-0.9692158892433004,-0.4759814602371998,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
502,train,0.0,-0.6591458263607518,-0.49362394745620336,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
503,train,0.0,-0.11652321631629182,-0.49595952275051086,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
504,train,0.0,0.5811344251694425,-0.4580972951110867,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
505,train,1.0,-1.0467334049639376,1.0289468673345115,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
506,train,0.0,-0.8916983735226632,1.4620336768749818,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
507,train,1.0,0.2710643622868939,-0.14077420307613292,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
508,train,1.0,-0.11652321631629182,-0.13014037516330884,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
509,train,0.0,-0.11652321631629182,-0.2079606612526121,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
510,train,1.0,-0.2715582477575661,0.4488386864945933,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
511,train,1.0,-0.03900570059565468,-0.49362394745620336,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
512,train,0.0,-0.11652321631629182,-0.48782367768557205,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
513,train,1.0,0.5036169094488053,-0.13521561121261122,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
514,train,1.0,1.898932192420274,0.5049891647208179,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
515,train,0.0,-0.4265932791988404,-0.49853870937518496,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
516,train,0.0,1.356309582375814,0.014301809511465414,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
517,train,1.0,0.34858187800753104,-0.44045480789208313,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
518,train,0.0,-0.11652321631629182,-0.17654253332835926,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
